,bases_sequenced,File_name,Proportion_genome_covered_10x,primerset
659,24680534,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.002166821,5192056
660,37013467,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.00329228,5192056
661,49345638,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.004886511,5192056
662,61650693,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.007178232,5192056
663,73970938,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.009008889,5192056
664,86314371,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.011168456,5192056
665,98615656,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.013832836,5192056
666,110992573,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.016273032,5192056
667,123246996,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.018938319,5192056
668,135586131,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.021777922,5192056
669,147932196,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.024788668,5192056
670,160247936,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.02844522,5192056
671,172591225,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0.032497101,5192056
672,12722,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0,5192056
673,12839792,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.001082164,5192056
674,25652013,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.002361765,5192056
675,38489451,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.003962569,5192056
676,51318856,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.0056817,5192056
677,64146717,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.007722261,5192056
678,76967725,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.009211539,5192056
679,89829553,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.011490339,5192056
680,102628671,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.013754632,5192056
681,115462621,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.016520791,5192056
682,128298147,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.018759243,5192056
683,141108396,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.021450598,5192056
684,153952539,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.024282948,5192056
685,166775700,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.027382098,5192056
686,179595117,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.031497901,5192056
687,192395201,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.033970285,5192056
688,205258823,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.037753325,5192056
689,218088383,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.040918665,5192056
690,230870124,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.044474573,5192056
691,243719245,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.047844377,5192056
692,256518779,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.050624364,5192056
693,269411541,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.055092426,5192056
694,282253980,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.059365545,5192056
695,295025136,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.063143371,5192056
696,307849994,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.067467039,5192056
697,320721668,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.071095483,5192056
698,333519170,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.075053292,5192056
699,346362034,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0.07944383,5192056
700,12456,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0,5192056
701,12227246,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.001471144,5192056
702,24427579,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.002780213,5192056
703,36669682,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.004458542,5192056
704,48870255,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.005825187,5192056
705,61053122,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.007598721,5192056
706,73308000,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.009168244,5192056
707,85511357,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.011411682,5192056
708,97755927,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0.013679828,5192056
709,12976,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0,5192056
710,12905403,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.001859445,5192056
711,25760846,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.003502638,5192056
712,38610469,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.005271411,5192056
713,51471924,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.006877656,5192056
714,64358358,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.008422471,5192056
715,77227546,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.01074298,5192056
716,90089033,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.012992992,5192056
717,102950799,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.015212402,5192056
718,115827200,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.018360515,5192056
719,128741682,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.020829952,5192056
720,141554583,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.024039041,5192056
721,154412523,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.025771773,5192056
722,167305862,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.02900489,5192056
723,180191946,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.032408469,5192056
724,193012920,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.035239912,5192056
725,205923261,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.03798703,5192056
726,218793451,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.041591674,5192056
727,231627494,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.045120153,5192056
728,244516241,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.048834736,5192056
729,257373283,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.051894671,5192056
730,270223789,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.055533543,5192056
731,283117575,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.059288927,5192056
732,295986533,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0.062979482,5192056
733,12814,5192056-merged-Reseq.bam,0,5192056
734,12834104,5192056-merged-Reseq.bam,0.001347604,5192056
735,25683893,5192056-merged-Reseq.bam,0.003310188,5192056
736,38493134,5192056-merged-Reseq.bam,0.005080095,5192056
737,51340368,5192056-merged-Reseq.bam,0.007099574,5192056
738,64151563,5192056-merged-Reseq.bam,0.009019996,5192056
739,77009654,5192056-merged-Reseq.bam,0.01067067,5192056
740,89860433,5192056-merged-Reseq.bam,0.012553235,5192056
741,102748103,5192056-merged-Reseq.bam,0.015068461,5192056
742,115539999,5192056-merged-Reseq.bam,0.017203094,5192056
743,128348789,5192056-merged-Reseq.bam,0.019604754,5192056
744,141265366,5192056-merged-Reseq.bam,0.022235586,5192056
745,153982022,5192056-merged-Reseq.bam,0.025191475,5192056
746,166919493,5192056-merged-Reseq.bam,0.027964888,5192056
747,179686341,5192056-merged-Reseq.bam,0.031627108,5192056
748,192508790,5192056-merged-Reseq.bam,0.034097679,5192056
749,205344639,5192056-merged-Reseq.bam,0.037448442,5192056
750,218219000,5192056-merged-Reseq.bam,0.040908464,5192056
751,231048128,5192056-merged-Reseq.bam,0.044275322,5192056
752,243851985,5192056-merged-Reseq.bam,0.047475571,5192056
753,256757682,5192056-merged-Reseq.bam,0.051144138,5192056
754,269539685,5192056-merged-Reseq.bam,0.055195111,5192056
755,282337815,5192056-merged-Reseq.bam,0.060163227,5192056
756,295124796,5192056-merged-Reseq.bam,0.063209787,5192056
757,308002641,5192056-merged-Reseq.bam,0.066418197,5192056
758,320950607,5192056-merged-Reseq.bam,0.070003119,5192056
759,333703533,5192056-merged-Reseq.bam,0.075116762,5192056
760,346537431,5192056-merged-Reseq.bam,0.079478966,5192056
761,359361419,5192056-merged-Reseq.bam,0.083454455,5192056
762,372169741,5192056-merged-Reseq.bam,0.086768043,5192056
763,385014708,5192056-merged-Reseq.bam,0.090760307,5192056
764,397850739,5192056-merged-Reseq.bam,0.096420019,5192056
765,410712105,5192056-merged-Reseq.bam,0.100513608,5192056
766,423521742,5192056-merged-Reseq.bam,0.103743779,5192056
767,436293309,5192056-merged-Reseq.bam,0.108609889,5192056
768,449282736,5192056-merged-Reseq.bam,0.112946931,5192056
769,462013847,5192056-merged-Reseq.bam,0.118269798,5192056
770,474876735,5192056-merged-Reseq.bam,0.123388202,5192056
771,487716770,5192056-merged-Reseq.bam,0.12822847,5192056
772,500518923,5192056-merged-Reseq.bam,0.132559392,5192056
773,513328290,5192056-merged-Reseq.bam,0.136546669,5192056
774,526119733,5192056-merged-Reseq.bam,0.139665767,5192056
775,539006353,5192056-merged-Reseq.bam,0.147295089,5192056
776,551843523,5192056-merged-Reseq.bam,0.151248138,5192056
777,564726047,5192056-merged-Reseq.bam,0.156020176,5192056
778,577462543,5192056-merged-Reseq.bam,0.16007455,5192056
779,590346677,5192056-merged-Reseq.bam,0.164991663,5192056
780,603162940,5192056-merged-Reseq.bam,0.170429456,5192056
781,616035090,5192056-merged-Reseq.bam,0.176047686,5192056
782,628839370,5192056-merged-Reseq.bam,0.177509083,5192056
783,641670630,5192056-merged-Reseq.bam,0.182447957,5192056
784,654556573,5192056-merged-Reseq.bam,0.188164112,5192056
785,667355349,5192056-merged-Reseq.bam,0.19394079,5192056
786,680176563,5192056-merged-Reseq.bam,0.198589288,5192056
787,692998312,5192056-merged-Reseq.bam,0.20417805,5192056
788,705827628,5192056-merged-Reseq.bam,0.207538787,5192056
789,718700107,5192056-merged-Reseq.bam,0.213315238,5192056
790,731522085,5192056-merged-Reseq.bam,0.217943336,5192056
791,744277233,5192056-merged-Reseq.bam,0.222855235,5192056
792,757165452,5192056-merged-Reseq.bam,0.227812923,5192056
793,770011822,5192056-merged-Reseq.bam,0.231820374,5192056
794,782824047,5192056-merged-Reseq.bam,0.236921777,5192056
795,795663354,5192056-merged-Reseq.bam,0.241845917,5192056
796,808515166,5192056-merged-Reseq.bam,0.247071766,5192056
797,821407780,5192056-merged-Reseq.bam,0.251901607,5192056
798,834268723,5192056-merged-Reseq.bam,0.256075667,5192056
799,847042127,5192056-merged-Reseq.bam,0.261262754,5192056
800,859837480,5192056-merged-Reseq.bam,0.266090555,5192056
801,872709531,5192056-merged-Reseq.bam,0.269794484,5192056
802,885520736,5192056-merged-Reseq.bam,0.274729731,5192056
803,898343432,5192056-merged-Reseq.bam,0.279070173,5192056
804,911171874,5192056-merged-Reseq.bam,0.284379667,5192056
805,923999672,5192056-merged-Reseq.bam,0.288083595,5192056
806,936846023,5192056-merged-Reseq.bam,0.293310578,5192056
807,949710229,5192056-merged-Reseq.bam,0.297768666,5192056
808,962482069,5192056-merged-Reseq.bam,0.303555092,5192056
809,975391078,5192056-merged-Reseq.bam,0.307466885,5192056
810,988184263,5192056-merged-Reseq.bam,0.311460282,5192056
811,1001044784,5192056-merged-Reseq.bam,0.316737814,5192056
812,1013864318,5192056-merged-Reseq.bam,0.320830723,5192056
813,1026701344,5192056-merged-Reseq.bam,0.325794078,5192056
814,1039518623,5192056-merged-Reseq.bam,0.329994886,5192056
815,1052361440,5192056-merged-Reseq.bam,0.334394265,5192056
816,1065192168,5192056-merged-Reseq.bam,0.33936034,5192056
817,1078031958,5192056-merged-Reseq.bam,0.343586536,5192056
818,12104,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0,5194179
819,12187509,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0.00233411,5194179
820,24335473,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0.00397481,5194179
821,36524754,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0.006245449,5194179
822,48709541,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0.008918217,5194179
823,60861079,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0.0107423,5194179
824,73008719,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0.013601171,5194179
825,85212417,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0.016463895,5194179
826,13033,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0,5194179
827,12712117,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0.002248879,5194179
828,25379282,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0.005418752,5194179
829,38067395,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0.00816043,5194179
830,50754372,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0.010229326,5194179
831,63430752,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0.012892573,5194179
832,76118964,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0.015700668,5194179
833,11956,5194179-C_S33_L001_MTBH37RV.fasta.sam.bam,0,5194179
834,12074429,5194179-C_S33_L001_MTBH37RV.fasta.sam.bam,0.002784067,5194179
835,24126595,5194179-C_S33_L001_MTBH37RV.fasta.sam.bam,0.006263357,5194179
836,36163084,5194179-C_S33_L001_MTBH37RV.fasta.sam.bam,0.009707285,5194179
837,48222179,5194179-C_S33_L001_MTBH37RV.fasta.sam.bam,0.013649,5194179
838,13280,5699436-A_S10_L001_MTBH37RV.fasta.sam.bam,0,5699436
839,12814,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0,5699436
840,12757201,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,3.56E-05,5699436
841,25525894,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,3.74E-05,5699436
842,38272411,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,5.46E-05,5699436
843,51028638,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.00012966,5699436
844,63766121,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.000217611,5699436
845,76542113,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.000412555,5699436
846,89293303,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.000528615,5699436
847,102032539,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.000809243,5699436
848,114795031,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.000878833,5699436
849,127559651,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.001060176,5699436
850,140318241,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0.001273934,5699436
851,12038,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0,5699436
852,12489952,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0.000111073,5699436
853,24970063,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0.000165022,5699436
854,37461183,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0.00018293,5699436
855,49936340,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0.000321204,5699436
856,62411074,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0.000454264,5699436
857,74918863,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0.000552189,5699436
858,87365912,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0.000776374,5699436
859,13379,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0,5914179
860,13112403,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.002608844,5914179
861,26208845,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.00512747,5914179
862,39305385,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.00770594,5914179
863,52387564,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.010414976,5914179
864,65492327,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.013297648,5914179
865,78590153,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.016518978,5914179
866,91686413,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.019450839,5914179
867,104760096,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.023422022,5914179
868,117917179,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.027187607,5914179
869,131000865,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.030900603,5914179
870,144072951,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.034181096,5914179
871,157157005,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.038066821,5914179
872,170310845,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.042263096,5914179
873,183393506,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.045726972,5914179
874,196477277,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.049828948,5914179
875,209528135,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.054211326,5914179
876,222654755,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.058016807,5914179
877,235757566,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.061591302,5914179
878,248872906,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.06630055,5914179
879,261955556,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.070158394,5914179
880,275073123,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0.074474355,5914179
881,12558,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,7.71E-06,5914179
882,13141891,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.002879725,5914179
883,26259307,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.006153418,5914179
884,39379959,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.008955846,5914179
885,52510458,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.011407828,5914179
886,65617841,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.01402778,5914179
887,78743473,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.016608063,5914179
888,91837354,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.019359714,5914179
889,105025006,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.022831298,5914179
890,118125838,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.026712036,5914179
891,131234903,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.029619642,5914179
892,144391775,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.033258741,5914179
893,157508407,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.036973777,5914179
894,170619652,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.040651638,5914179
895,183750936,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.043860727,5914179
896,196884288,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.048283907,5914179
897,209976496,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.052171899,5914179
898,223140522,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.055674537,5914179
899,236235718,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.060066888,5914179
900,249387519,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.06438965,5914179
901,262479647,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0.068769307,5914179
902,13493,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0,5914179
903,13004079,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.002805601,5914179
904,26010426,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.006543532,5914179
905,39003167,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.010085612,5914179
906,51970888,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.014113011,5914179
907,65039992,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.017664385,5914179
908,77964059,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.022479946,5914179
909,90973712,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.026510518,5914179
910,103986885,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.031027997,5914179
911,116954535,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.035438256,5914179
912,129966142,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.04063645,5914179
913,142952721,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.045793389,5914179
914,155945203,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.050357563,5914179
915,168911501,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.055450125,5914179
916,181924880,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.060754858,5914179
917,194949126,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.066398022,5914179
918,207915479,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.072953568,5914179
919,220882022,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.078210925,5914179
920,233884478,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.083277646,5914179
921,246900776,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.089176957,5914179
922,259901031,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.095849469,5914179
923,272882457,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.101202031,5914179
924,285889271,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.107063034,5914179
925,298888937,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.113738493,5914179
926,311852027,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.119950167,5914179
927,324861135,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.126605905,5914179
928,337870217,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0.132672505,5914179
929,12980,5914179-merged-Reseq.bam,0,5914179
930,13068717,5914179-merged-Reseq.bam,0.003019359,5914179
931,26123642,5914179-merged-Reseq.bam,0.006028518,5914179
932,39238730,5914179-merged-Reseq.bam,0.010013302,5914179
933,52232215,5914179-merged-Reseq.bam,0.013351371,5914179
934,65334581,5914179-merged-Reseq.bam,0.017168412,5914179
935,78426434,5914179-merged-Reseq.bam,0.021502508,5914179
936,91438213,5914179-merged-Reseq.bam,0.025356271,5914179
937,104564549,5914179-merged-Reseq.bam,0.029785118,5914179
938,117627205,5914179-merged-Reseq.bam,0.033994766,5914179
939,130683361,5914179-merged-Reseq.bam,0.03830234,5914179
940,143708586,5914179-merged-Reseq.bam,0.042563898,5914179
941,156823218,5914179-merged-Reseq.bam,0.047744865,5914179
942,169890331,5914179-merged-Reseq.bam,0.052026371,5914179
943,182874710,5914179-merged-Reseq.bam,0.056388801,5914179
944,195987329,5914179-merged-Reseq.bam,0.062400318,5914179
945,209054163,5914179-merged-Reseq.bam,0.066759348,5914179
946,222036689,5914179-merged-Reseq.bam,0.072581815,5914179
947,235170912,5914179-merged-Reseq.bam,0.07634196,5914179
948,248236980,5914179-merged-Reseq.bam,0.082320835,5914179
949,261339804,5914179-merged-Reseq.bam,0.08816257,5914179
950,274325855,5914179-merged-Reseq.bam,0.093596284,5914179
951,287401999,5914179-merged-Reseq.bam,0.09795214,5914179
952,300470833,5914179-merged-Reseq.bam,0.104438095,5914179
953,313563156,5914179-merged-Reseq.bam,0.110240842,5914179
954,326592576,5914179-merged-Reseq.bam,0.115489812,5914179
955,339704836,5914179-merged-Reseq.bam,0.121956726,5914179
956,352741223,5914179-merged-Reseq.bam,0.128720816,5914179
957,365812715,5914179-merged-Reseq.bam,0.134276483,5914179
958,378935083,5914179-merged-Reseq.bam,0.140958742,5914179
959,391892509,5914179-merged-Reseq.bam,0.146759448,5914179
960,405044458,5914179-merged-Reseq.bam,0.153385944,5914179
961,418115445,5914179-merged-Reseq.bam,0.159356886,5914179
962,431161205,5914179-merged-Reseq.bam,0.166675658,5914179
963,444218386,5914179-merged-Reseq.bam,0.171576677,5914179
964,457289874,5914179-merged-Reseq.bam,0.177623102,5914179
965,470381897,5914179-merged-Reseq.bam,0.184606617,5914179
966,483329381,5914179-merged-Reseq.bam,0.191142895,5914179
967,496467744,5914179-merged-Reseq.bam,0.197164386,5914179
968,509544383,5914179-merged-Reseq.bam,0.203263175,5914179
969,522590987,5914179-merged-Reseq.bam,0.208984543,5914179
970,535674569,5914179-merged-Reseq.bam,0.215086505,5914179
971,548797093,5914179-merged-Reseq.bam,0.222805592,5914179
972,561807752,5914179-merged-Reseq.bam,0.229487625,5914179
973,574892963,5914179-merged-Reseq.bam,0.233795199,5914179
974,587952306,5914179-merged-Reseq.bam,0.240617772,5914179
975,601047196,5914179-merged-Reseq.bam,0.247013962,5914179
976,614135052,5914179-merged-Reseq.bam,0.253441662,5914179
977,627120111,5914179-merged-Reseq.bam,0.258973753,5914179
978,640176802,5914179-merged-Reseq.bam,0.264984137,5914179
979,653271536,5914179-merged-Reseq.bam,0.270250561,5914179
980,666333330,5914179-merged-Reseq.bam,0.278180913,5914179
981,679442133,5914179-merged-Reseq.bam,0.284077957,5914179
982,692446036,5914179-merged-Reseq.bam,0.291233748,5914179
983,705481845,5914179-merged-Reseq.bam,0.295794069,5914179
984,718587845,5914179-merged-Reseq.bam,0.301877443,5914179
985,731634653,5914179-merged-Reseq.bam,0.307799649,5914179
986,744760302,5914179-merged-Reseq.bam,0.314491882,5914179
987,757829964,5914179-merged-Reseq.bam,0.320534454,5914179
988,770848466,5914179-merged-Reseq.bam,0.325984035,5914179
989,783867515,5914179-merged-Reseq.bam,0.332030914,5914179
990,796952603,5914179-merged-Reseq.bam,0.337324313,5914179
991,810056148,5914179-merged-Reseq.bam,0.343441915,5914179
992,823091841,5914179-merged-Reseq.bam,0.34990747,5914179
993,836192615,5914179-merged-Reseq.bam,0.355937801,5914179
994,849263366,5914179-merged-Reseq.bam,0.361188358,5914179
995,862318374,5914179-merged-Reseq.bam,0.36729712,5914179
996,875365207,5914179-merged-Reseq.bam,0.372639936,5914179
997,888445779,5914179-merged-Reseq.bam,0.378492778,5914179
998,12139,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0,70336
999,11782070,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.000422529,70336
1000,23547200,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.000598205,70336
1001,35317907,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.00081355,70336
1002,47063427,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.001235852,70336
1003,58824721,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.00152192,70336
1004,70607382,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.002077056,70336
1005,82370920,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.002543788,70336
1006,94140552,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0.00303228,70336
1007,12311,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0,70336
1008,12038069,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,2.09E-05,70336
